window_start,window_end,ecg_id,HRV,minute_start,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_WR_X_CAL,Accel_WR_Y_CAL,Accel_WR_Z_CAL,Activity_Accel_Magnitude_CAL,Activity_Intensity_Raw_CAL,Activity_Intensity_Scaled_CAL,Activity_Percentage_Active_CAL,Activity_Percentage_Sedentary_CAL,Activity_Step_Count_CAL,AccelMag_std,source_file
2023-06-05 09:00:00+02:00,2023-06-05 09:05:00+02:00,SL090,False,2023-06-05 09:04:00+02:00,0.688854142,9.811264704,5.300005779,0.047928829,9.516547308,-0.793556527,9.739306582,0.0,0.0,0.0,1.0,5.0,0.245105929,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:01:00+02:00,2023-06-05 09:06:00+02:00,SL090,False,2023-06-05 09:05:00+02:00,0.552674174,9.82283747,5.480183088,-0.116893734,9.546919165,-0.236454036,9.788167715,0.0,0.0,0.0,1.0,2.0,0.235375336,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:02:00+02:00,2023-06-05 09:07:00+02:00,SL090,False,2023-06-05 09:06:00+02:00,0.36217933,9.849223163,5.743675285,-0.346519424,9.603487538,0.579977724,9.860537002,0.0,0.0,0.0,1.0,2.0,0.216186954,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:03:00+02:00,2023-06-05 09:08:00+02:00,SL090,False,2023-06-05 09:07:00+02:00,0.19941338,9.856223978,5.995421319,-0.54291761,9.636004418,1.360537709,9.929265623,0.0,0.0,0.0,1.0,2.0,0.193610217,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:04:00+02:00,2023-06-05 09:09:00+02:00,SL090,False,2023-06-05 09:08:00+02:00,0.064060862,9.868006333,6.202727819,-0.705646026,9.670258999,2.004065891,9.985187794,0.0,0.0,0.0,1.0,2.0,0.113575292,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:05:00+02:00,2023-06-05 09:10:00+02:00,SL090,True,2023-06-05 09:09:00+02:00,-0.07305252,9.853597436,6.299717327,-0.872530322,9.663916679,2.304977215,10.0103218,0.0,0.0,0.0,1.0,0.0,0.089553113,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:06:00+02:00,2023-06-05 09:11:00+02:00,SL090,True,2023-06-05 09:10:00+02:00,-0.07649157,9.842361001,6.36945551,-0.87562904,9.65807283,2.521257332,10.03010737,0.0,0.0,0.0,1.0,0.0,0.093032362,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:07:00+02:00,2023-06-05 09:12:00+02:00,SL090,True,2023-06-05 09:11:00+02:00,0.026992152,9.837606372,6.384676005,-0.74850635,9.653278785,2.569070476,10.03532277,0.0,0.0,0.0,1.0,0.0,0.101860297,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:08:00+02:00,2023-06-05 09:13:00+02:00,SL090,True,2023-06-05 09:12:00+02:00,0.071426508,9.825078401,6.355458521,-0.693426921,9.637329777,2.479711458,10.02827524,0.0,0.0,0.0,1.0,0.0,0.125796803,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:09:00+02:00,2023-06-05 09:14:00+02:00,SL090,True,2023-06-05 09:13:00+02:00,0.094177908,9.824962028,6.123326955,-0.665920138,9.617965648,1.761409905,9.964247202,0.0,0.0,0.0,1.0,0.0,0.143283748,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:10:00+02:00,2023-06-05 09:15:00+02:00,SL090,True,2023-06-05 09:14:00+02:00,0.131566205,9.823307267,6.131641044,-0.618617646,9.617409922,1.788340527,9.96771032,0.0,0.0,0.0,1.0,0.0,0.140706559,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:11:00+02:00,2023-06-05 09:16:00+02:00,SL090,True,2023-06-05 09:15:00+02:00,0.1386043,9.814542958,6.099339803,-0.610267659,9.604608409,1.689356202,9.958584736,0.0,0.0,0.0,1.0,0.0,0.142848883,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:12:00+02:00,2023-06-05 09:17:00+02:00,SL090,True,2023-06-05 09:16:00+02:00,0.095566951,9.810051504,6.113271215,-0.662751635,9.601726493,1.732608888,9.962471572,0.0,0.0,0.0,1.0,0.0,0.129601655,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:13:00+02:00,2023-06-05 09:18:00+02:00,SL090,True,2023-06-05 09:17:00+02:00,0.086609673,9.807423573,6.179181803,-0.673277889,9.60434845,1.936489225,9.980726699,0.0,0.0,0.0,1.0,0.0,0.101859918,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:14:00+02:00,2023-06-05 09:19:00+02:00,SL090,True,2023-06-05 09:18:00+02:00,0.077583986,9.797281656,6.358386748,-0.684128109,9.607414192,2.489753593,10.03019802,0.0,0.0,0.0,1.0,0.0,0.108517929,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:15:00+02:00,2023-06-05 09:20:00+02:00,SL090,True,2023-06-05 09:19:00+02:00,-0.224343228,9.765912213,6.315991753,-1.054083383,9.570762521,2.356338551,10.0146725,0.0,0.0,0.0,1.0,0.0,0.110049228,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:16:00+02:00,2023-06-05 09:21:00+02:00,SL090,True,2023-06-05 09:20:00+02:00,-0.517243689,9.731229166,6.324737896,-1.412254299,9.535267168,2.381328462,10.01374425,0.0,0.0,0.0,1.0,0.0,0.086593128,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:17:00+02:00,2023-06-05 09:22:00+02:00,SL090,True,2023-06-05 09:21:00+02:00,-0.821379644,9.685889438,6.297872512,-1.784401224,9.48445022,2.295612084,10.00247095,0.0,0.0,0.0,1.0,0.0,0.084447168,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:18:00+02:00,2023-06-05 09:23:00+02:00,SL090,True,2023-06-05 09:22:00+02:00,-1.064306022,9.660792194,6.227847934,-2.082074155,9.452498337,2.076610608,9.980018266,0.0,0.0,0.0,1.0,0.0,0.094926963,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:19:00+02:00,2023-06-05 09:24:00+02:00,SL090,True,2023-06-05 09:23:00+02:00,-1.182451626,9.627058267,6.122681854,-2.226877467,9.406493194,1.750079221,9.9501017,0.0,0.0,0.0,1.0,0.0,0.106712005,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:20:00+02:00,2023-06-05 09:25:00+02:00,SL090,True,2023-06-05 09:24:00+02:00,-1.208117964,9.601628988,6.155688863,-2.258195621,9.381620951,1.852353325,9.959251757,0.0,0.0,0.0,1.0,0.0,0.10297527,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:21:00+02:00,2023-06-05 09:26:00+02:00,SL090,True,2023-06-05 09:25:00+02:00,-1.131411011,9.603465931,6.164886306,-2.16433458,9.383651182,1.880154745,9.962868621,0.0,0.0,0.0,1.0,0.0,0.113591444,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:22:00+02:00,2023-06-05 09:27:00+02:00,SL090,True,2023-06-05 09:26:00+02:00,-1.084473608,9.618612409,6.161028915,-2.106633079,9.400094025,1.867896887,9.962283937,0.0,0.0,0.0,1.0,0.0,0.113278388,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:23:00+02:00,2023-06-05 09:28:00+02:00,SL090,True,2023-06-05 09:27:00+02:00,-0.93874442,9.631842719,6.203965049,-1.927397713,9.417759119,2.002054563,9.976401424,0.0,0.0,0.0,1.0,0.0,0.116547966,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:24:00+02:00,2023-06-05 09:29:00+02:00,SL090,True,2023-06-05 09:28:00+02:00,-0.890823979,9.669464112,6.360322592,-1.866618475,9.474441523,2.4879444,10.02024563,0.0,0.0,0.0,1.0,0.0,0.081269035,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:25:00+02:00,2023-06-05 09:30:00+02:00,SL090,True,2023-06-05 09:29:00+02:00,-0.716462647,9.707906611,6.365462921,-1.652193335,9.516792294,2.505039623,10.02407382,0.0,0.0,0.0,1.0,0.0,0.084909636,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:26:00+02:00,2023-06-05 09:31:00+02:00,SL090,True,2023-06-05 09:30:00+02:00,-0.722781638,9.709711436,6.385901368,-1.658976746,9.521399626,2.568899313,10.02960404,0.0,0.0,0.0,1.0,0.0,0.074048801,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:27:00+02:00,2023-06-05 09:32:00+02:00,SL090,True,2023-06-05 09:31:00+02:00,-0.619286697,9.714442211,6.418245781,-1.532364896,9.528898156,2.669941568,10.03986252,0.0,0.0,0.0,1.0,0.0,0.079816705,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:28:00+02:00,2023-06-05 09:33:00+02:00,SL090,True,2023-06-05 09:32:00+02:00,-0.633699773,9.697742955,6.458349106,-1.55213496,9.513599399,2.79493196,10.05089051,0.0,0.0,0.0,1.0,0.0,0.068110658,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:29:00+02:00,2023-06-05 09:34:00+02:00,SL090,True,2023-06-05 09:33:00+02:00,-0.821444981,9.644021514,6.477772186,-1.78246737,9.456329531,2.854852434,10.05415989,0.0,0.0,0.0,1.0,0.0,0.064271839,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:30:00+02:00,2023-06-05 09:35:00+02:00,SL090,True,2023-06-05 09:34:00+02:00,-0.967029892,9.597243015,6.49588168,-1.961069741,9.406067877,2.910548918,10.05735675,0.0,0.0,0.0,1.0,0.0,0.062281489,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:31:00+02:00,2023-06-05 09:36:00+02:00,SL090,True,2023-06-05 09:35:00+02:00,-0.74301914,9.598328317,6.549898328,-1.686918894,9.408017111,3.078082295,10.07426924,0.0,0.0,0.0,1.0,0.0,0.063860513,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:32:00+02:00,2023-06-05 09:37:00+02:00,SL090,True,2023-06-05 09:36:00+02:00,-0.623354408,9.579450249,6.605779034,-1.539559337,9.388869786,3.251848662,10.09043421,0.0,0.0,0.0,1.0,0.0,0.058687343,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:33:00+02:00,2023-06-05 09:38:00+02:00,SL090,True,2023-06-05 09:37:00+02:00,-0.656438473,9.568215499,6.616123273,-1.577176202,9.377621834,3.28173779,10.09256203,0.0,0.0,0.0,1.0,0.0,0.057908423,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:34:00+02:00,2023-06-05 09:39:00+02:00,SL090,True,2023-06-05 09:38:00+02:00,-0.330866007,9.591057704,6.649475993,-1.17819985,9.401610595,3.3839833,10.10486289,0.0,0.0,0.0,1.0,0.0,0.062488762,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:35:00+02:00,2023-06-05 09:40:00+02:00,SL090,True,2023-06-05 09:39:00+02:00,0.005242937,9.629282685,6.666412961,-0.766662177,9.441650278,3.434544714,10.11277356,0.0,0.0,0.0,1.0,0.0,0.07553366,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:36:00+02:00,2023-06-05 09:41:00+02:00,SL090,True,2023-06-05 09:40:00+02:00,0.125838097,9.676744845,6.392267038,-0.620961542,9.471102658,2.585996534,10.03825207,0.0,0.0,0.0,1.0,0.0,0.095206594,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:37:00+02:00,2023-06-05 09:42:00+02:00,SL090,True,2023-06-05 09:41:00+02:00,0.245213858,9.709912743,6.356415523,-0.474857884,9.50478194,2.476270701,10.0305846,0.0,0.0,0.0,1.0,0.0,0.098499962,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:38:00+02:00,2023-06-05 09:43:00+02:00,SL090,True,2023-06-05 09:42:00+02:00,0.476689873,9.735968213,6.198521844,-0.19310787,9.516646535,1.988544516,9.990309598,0.0,0.0,0.0,1.0,0.0,0.143838867,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:39:00+02:00,2023-06-05 09:44:00+02:00,SL090,True,2023-06-05 09:43:00+02:00,0.522028286,9.798449702,6.041561237,-0.137949385,9.574210433,1.501018744,9.948907862,0.0,0.0,0.0,1.0,0.0,0.174569716,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:40:00+02:00,2023-06-05 09:45:00+02:00,SL090,True,2023-06-05 09:44:00+02:00,0.396654985,9.808090672,5.989185556,-0.290307781,9.584071338,1.340098718,9.93447496,0.0,0.0,0.0,1.0,0.0,0.184225506,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:41:00+02:00,2023-06-05 09:46:00+02:00,SL090,True,2023-06-05 09:45:00+02:00,0.178620486,9.763889822,6.242614066,-0.553616912,9.559800369,2.125660167,10.00376356,0.0,0.0,0.0,1.0,0.0,0.162445269,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:42:00+02:00,2023-06-05 09:47:00+02:00,SL090,True,2023-06-05 09:46:00+02:00,-0.028123672,9.739751558,6.250205742,-0.805718728,9.536934809,2.147640804,10.00384825,0.0,0.0,0.0,1.0,0.0,0.159106659,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:43:00+02:00,2023-06-05 09:48:00+02:00,SL090,True,2023-06-05 09:47:00+02:00,-0.239626425,9.721866541,6.40207209,-1.061561702,9.535404696,2.618119336,10.04432471,0.0,0.0,0.0,1.0,0.0,0.112913957,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:44:00+02:00,2023-06-05 09:49:00+02:00,SL090,True,2023-06-05 09:48:00+02:00,-0.424233472,9.675842377,6.510306828,-1.285499335,9.496722178,2.955470763,10.07264051,0.0,0.0,0.0,1.0,0.0,0.091749915,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:45:00+02:00,2023-06-05 09:50:00+02:00,SL090,True,2023-06-05 09:49:00+02:00,-0.460663328,9.684765307,6.51903088,-1.329705897,9.508311629,2.982637136,10.07488682,0.0,0.0,0.0,1.0,0.0,0.072927887,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:46:00+02:00,2023-06-05 09:51:00+02:00,SL090,True,2023-06-05 09:50:00+02:00,-0.513829385,9.685854603,6.503300878,-1.394411516,9.509853014,2.934099699,10.07070449,0.0,0.0,0.0,1.0,0.0,0.072571073,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:47:00+02:00,2023-06-05 09:52:00+02:00,SL090,True,2023-06-05 09:51:00+02:00,-0.593521647,9.681958674,6.484327796,-1.49161043,9.505507338,2.876004437,10.06565052,0.0,0.0,0.0,1.0,0.0,0.07239422,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:48:00+02:00,2023-06-05 09:53:00+02:00,SL090,True,2023-06-05 09:52:00+02:00,-0.649370715,9.68001616,6.469930455,-1.561025751,9.502281773,2.831766197,10.0608044,0.0,0.0,0.0,1.0,0.0,0.070395505,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:49:00+02:00,2023-06-05 09:54:00+02:00,SL090,True,2023-06-05 09:53:00+02:00,-0.779885561,9.657819795,6.483257258,-1.720753024,9.480596523,2.874115841,10.06347299,0.0,0.0,0.0,1.0,0.0,0.054288956,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:50:00+02:00,2023-06-05 09:55:00+02:00,SL090,True,2023-06-05 09:54:00+02:00,-0.916753143,9.625238171,6.491157325,-1.887086126,9.447321989,2.900121419,10.06513817,0.0,0.0,0.0,1.0,0.0,0.050873036,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:51:00+02:00,2023-06-05 09:56:00+02:00,SL090,True,2023-06-05 09:55:00+02:00,-1.059752478,9.609184628,6.458750923,-2.062024335,9.427451228,2.799171401,10.0546283,0.0,0.0,0.0,1.0,0.0,0.053778471,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:52:00+02:00,2023-06-05 09:57:00+02:00,SL090,True,2023-06-05 09:56:00+02:00,-1.093271874,9.607990128,6.448835129,-2.102409643,9.425814899,2.768702316,10.05168678,0.0,0.0,0.0,1.0,0.0,0.052469692,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:53:00+02:00,2023-06-05 09:58:00+02:00,SL090,True,2023-06-05 09:57:00+02:00,-1.104646545,9.609511233,6.440701728,-2.115500199,9.427413539,2.743759481,10.04973694,0.0,0.0,0.0,1.0,0.0,0.055036915,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:54:00+02:00,2023-06-05 09:59:00+02:00,SL090,True,2023-06-05 09:58:00+02:00,-1.045373999,9.630819497,6.42648549,-2.0431144,9.449187316,2.69850469,10.04672922,0.0,0.0,0.0,1.0,0.0,0.062179614,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:55:00+02:00,2023-06-05 10:00:00+02:00,SL090,True,2023-06-05 09:59:00+02:00,-0.989263343,9.637671927,6.437858033,-1.975119211,9.457159038,2.732783633,10.05064172,0.0,0.0,0.0,1.0,0.0,0.064291855,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:56:00+02:00,2023-06-05 10:01:00+02:00,SL090,True,2023-06-05 10:00:00+02:00,-0.881287625,9.653131665,6.459489777,-1.843156027,9.476049328,2.799707601,10.05813366,0.0,0.0,0.0,1.0,0.0,0.063003645,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:57:00+02:00,2023-06-05 10:02:00+02:00,SL090,True,2023-06-05 10:01:00+02:00,-0.826287986,9.665992012,6.457682162,-1.776684809,9.490245733,2.793329761,10.05900227,0.0,0.0,0.0,1.0,0.0,0.067669067,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:58:00+02:00,2023-06-05 10:03:00+02:00,SL090,True,2023-06-05 10:02:00+02:00,-0.641266756,9.678588252,6.340895944,-1.550816001,9.491340068,2.431227451,10.02867585,0.0,0.0,0.0,1.0,0.0,0.103414643,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 09:59:00+02:00,2023-06-05 10:04:00+02:00,SL090,True,2023-06-05 10:03:00+02:00,-0.37923572,9.634132448,5.987456415,-1.232684801,9.404868503,1.338320723,9.93315835,0.0,0.0,0.0,1.0,0.0,0.112525521,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:00:00+02:00,2023-06-05 10:05:00+02:00,SL090,True,2023-06-05 10:04:00+02:00,-0.1472629,9.596916299,5.897674169,-0.949774797,9.349549603,1.061225028,9.910601507,0.0,0.0,0.0,1.0,0.0,0.163692554,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:01:00+02:00,2023-06-05 10:06:00+02:00,SL090,True,2023-06-05 10:05:00+02:00,-0.02404751,9.523198464,6.008677847,-0.797875993,9.272668991,1.406514186,9.943025612,0.0,0.0,0.0,1.0,0.0,0.163422578,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:02:00+02:00,2023-06-05 10:07:00+02:00,SL090,True,2023-06-05 10:06:00+02:00,0.10535367,9.437215183,6.134070639,-0.63831477,9.182304812,1.796193876,9.978427433,0.0,0.0,0.0,1.0,0.0,0.161176692,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:03:00+02:00,2023-06-05 10:08:00+02:00,SL090,True,2023-06-05 10:07:00+02:00,0.159984692,9.431113751,6.160505225,-0.570677618,9.177729317,1.878018144,9.986570373,0.0,0.0,0.0,1.0,0.0,0.164388878,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:04:00+02:00,2023-06-05 10:09:00+02:00,SL090,True,2023-06-05 10:08:00+02:00,0.187674359,9.451327862,6.535496125,-0.534697636,9.233536972,3.037181377,10.0903501,0.0,0.0,0.0,1.0,0.0,0.179028648,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:05:00+02:00,2023-06-05 10:10:00+02:00,SL090,True,2023-06-05 10:09:00+02:00,0.230956354,9.446390444,6.715572139,-0.48104187,9.242982992,3.592455391,10.14007244,0.0,0.0,0.0,1.0,0.0,0.124415414,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:06:00+02:00,2023-06-05 10:11:00+02:00,SL090,True,2023-06-05 10:10:00+02:00,0.436996306,9.499063707,6.604956947,-0.230116691,9.290192138,3.248776102,10.11131706,0.0,0.0,0.0,1.0,0.0,0.162687287,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:07:00+02:00,2023-06-05 10:12:00+02:00,SL090,True,2023-06-05 10:11:00+02:00,0.687250925,9.548123195,6.527198933,0.075195126,9.335715428,3.007509057,10.09235403,0.0,0.0,0.0,1.0,0.0,0.190366109,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:08:00+02:00,2023-06-05 10:13:00+02:00,SL090,True,2023-06-05 10:12:00+02:00,0.814031147,9.503538317,6.713011697,0.230172367,9.297718172,3.582542471,10.14453595,0.0,0.0,0.0,1.0,0.0,0.156230726,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:09:00+02:00,2023-06-05 10:14:00+02:00,SL090,True,2023-06-05 10:13:00+02:00,0.890033756,9.452962472,6.811099449,0.323025026,9.245690964,3.886138421,10.17167984,0.0,0.0,0.0,1.0,0.0,0.130473772,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:10:00+02:00,2023-06-05 10:15:00+02:00,SL090,True,2023-06-05 10:14:00+02:00,1.064001089,9.446228281,6.810958427,0.535059722,9.234156562,3.886753686,10.17220056,0.0,0.0,0.0,1.0,0.0,0.132615219,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:11:00+02:00,2023-06-05 10:16:00+02:00,SL090,True,2023-06-05 10:15:00+02:00,1.184877859,9.411337726,6.913857021,0.682646327,9.200503198,4.205393991,10.20125535,0.0,0.0,0.0,1.0,0.0,0.096657398,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:12:00+02:00,2023-06-05 10:17:00+02:00,SL090,True,2023-06-05 10:16:00+02:00,1.02504463,9.390875382,6.96871488,0.487400801,9.184222486,4.375381476,10.21487491,0.0,0.0,0.0,1.0,0.0,0.072334159,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:13:00+02:00,2023-06-05 10:18:00+02:00,SL090,True,2023-06-05 10:17:00+02:00,0.983483911,9.393895203,6.967850767,0.437120596,9.188216168,4.372592696,10.21464931,0.0,0.0,0.0,1.0,0.0,0.074503493,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:14:00+02:00,2023-06-05 10:19:00+02:00,SL090,True,2023-06-05 10:18:00+02:00,0.846950786,9.410122279,6.954557199,0.270544655,9.208362282,4.330973553,10.2096709,0.0,0.0,0.0,1.0,0.0,0.073389824,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:15:00+02:00,2023-06-05 10:20:00+02:00,SL090,True,2023-06-05 10:19:00+02:00,0.639069738,9.422056585,6.946388289,0.017008768,9.225240033,4.304341597,10.20564728,0.0,0.0,0.0,1.0,0.0,0.0757639,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:16:00+02:00,2023-06-05 10:21:00+02:00,SL090,True,2023-06-05 10:20:00+02:00,0.475665925,9.431272819,6.914971753,-0.182468951,9.235756439,4.206701716,10.19540087,0.0,0.0,0.0,1.0,0.0,0.097527471,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:17:00+02:00,2023-06-05 10:22:00+02:00,SL090,True,2023-06-05 10:21:00+02:00,0.4742851,9.430734088,6.799906847,-0.186308605,9.224762183,3.849426511,10.16286164,0.0,0.0,0.0,1.0,0.0,0.141129611,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:18:00+02:00,2023-06-05 10:23:00+02:00,SL090,False,2023-06-05 10:22:00+02:00,0.514570799,9.341949186,6.379630903,-0.14256259,9.083382526,2.551628348,10.06513802,8.8351583,0.2,0.2,0.8,33.0,0.370436031,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:19:00+02:00,2023-06-05 10:24:00+02:00,SL090,False,2023-06-05 10:23:00+02:00,0.68617413,9.331413944,5.985490222,0.06400622,9.034118003,1.334374591,9.962233039,14.45767909,0.4,0.4,0.6,46.0,0.455250986,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:20:00+02:00,2023-06-05 10:25:00+02:00,SL090,False,2023-06-05 10:24:00+02:00,0.764213306,9.4310863,5.667235898,0.158264928,9.120941363,0.350081549,9.875701364,14.45767909,0.4,0.4,0.6,46.0,0.460430849,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:21:00+02:00,2023-06-05 10:26:00+02:00,SL090,False,2023-06-05 10:25:00+02:00,0.821717796,9.524391895,5.337217032,0.227832536,9.19973068,-0.670181877,9.785233053,14.45767909,0.4,0.4,0.6,46.0,0.444338018,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:22:00+02:00,2023-06-05 10:27:00+02:00,SL090,False,2023-06-05 10:26:00+02:00,0.898674781,9.628058852,5.107567097,0.322142309,9.298490755,-1.380419187,9.722500226,14.45767909,0.4,0.4,0.6,46.0,0.408227035,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:23:00+02:00,2023-06-05 10:28:00+02:00,SL090,False,2023-06-05 10:27:00+02:00,0.818639257,9.815838691,5.26014643,0.2285236,9.531681067,-0.910272178,9.745622895,5.622520794,0.2,0.2,0.8,13.0,0.190937055,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:24:00+02:00,2023-06-05 10:29:00+02:00,SL090,True,2023-06-05 10:28:00+02:00,0.932561153,9.861595437,5.365778963,0.369236524,9.592187736,-0.581550109,9.773474641,0.0,0.0,0.0,1.0,0.0,0.134118533,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
2023-06-05 10:25:00+02:00,2023-06-05 10:30:00+02:00,SL090,False,2023-06-05 10:29:00+02:00,0.99154924,9.714606831,5.270886962,0.436391422,9.413328307,-0.869278269,9.751519166,0.0,0.0,0.0,1.0,11.0,0.235901144,2306_HeatAcc_Session2_S69AF_SL090_Activity_5min.csv
