minute_start,ecg_id,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_WR_X_CAL,Accel_WR_Y_CAL,Accel_WR_Z_CAL,Activity_Accel_Magnitude_CAL,Activity_Intensity_Raw_CAL,Activity_Intensity_Scaled_CAL,Activity_Percentage_Active_CAL,Activity_Percentage_Sedentary_CAL,Activity_Step_Count_CAL,AccelMag_std,HRV,source_file
2023-06-22 14:01:00+02:00,SL099,2.337373490968503,3.47008174866116,2.143389193972951,-0.4317277947899136,9.325421440788396,-1.914909752389091,9.534971790702423,0.0,0.0,0.0,1.0,0.0,0.0774921437604671,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:02:00+02:00,SL099,2.4011261414747174,3.546871450638317,2.1872572236608967,-0.4704063322508812,9.449767282182313,-1.4077920916588655,9.576689133224672,0.0,0.0,0.0,1.0,0.0,0.0908352621636718,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:03:00+02:00,SL099,2.108159548879005,3.36808880593628,1.8507760733412,-0.2483894171604766,9.303743461155484,-1.7340006796525276,9.556656153132693,0.0,0.0,0.0,1.0,0.0,0.1458972762518948,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:04:00+02:00,SL099,2.333229773132228,3.41761005753975,2.183562584408657,-0.4151558336734826,9.292216743905158,-2.019961256566912,9.524620914887503,0.0,0.0,0.0,1.0,0.0,0.0834168214916084,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:05:00+02:00,SL099,2.4033535667845847,3.360799438990182,2.136937783556961,-0.517789544493967,9.050999046725607,-2.60882400547658,9.47313308719058,0.0,0.0,0.0,1.0,0.0,0.0979693737858107,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:06:00+02:00,SL099,2.4289861691022963,3.5464282472542434,2.1517838908051194,-0.5995764352974542,8.992476971148498,-2.689979123173277,9.466043417790637,0.0,0.0,0.0,1.0,0.0,0.1301924661784261,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:07:00+02:00,SL099,2.332401521171529,3.5184725848563967,2.0890041434896127,-0.3401470797336845,9.175085039992624,-2.296852621825551,9.507318896091244,0.0,0.0,0.0,1.0,0.0,0.13808071382234,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:08:00+02:00,SL099,2.268481098876149,3.3551268588943124,1.9676566579634465,-1.0493259301273608,9.484481236513524,-0.7911870911088089,9.615772815951074,0.0,0.0,0.0,1.0,0.0,0.1630340530740374,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:09:00+02:00,SL099,2.1859741844262763,3.330816200868881,2.0449905358099865,-0.8736608970884984,9.08482100747341,-2.37721122563632,9.486298688119318,0.0,0.0,0.0,1.0,0.0,0.0945001915774773,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:10:00+02:00,SL099,2.3217527546450043,3.4584788001612194,2.132186061297592,-0.2366879407703699,9.139245247901872,-2.305663402845512,9.509993360901426,0.0,0.0,0.0,1.0,0.0,0.1376998383012151,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:11:00+02:00,SL099,2.376578435100424,3.6121348671702527,2.194580966271857,-0.0297541754966652,9.317139645250244,-2.003531296373848,9.539792988175902,0.0,0.0,0.0,1.0,0.0,0.0843712906082903,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:12:00+02:00,SL099,2.391711442334425,3.367722653745553,1.9873077294055568,-0.2365419008841399,9.299784542962668,-1.9961822346851856,9.534616946393358,0.0,0.0,0.0,1.0,0.0,0.1264515764287172,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:13:00+02:00,SL099,2.3552002407886965,3.314017707055563,2.290163157057835,-0.321136596573048,9.156191081870524,-2.3820427390352483,9.498422248118606,0.0,0.0,0.0,1.0,0.0,0.1022276863963903,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:14:00+02:00,SL099,2.5056411667583927,3.339753700730217,2.1392078820305365,-0.8752755298705422,9.226615211255902,-2.003472584226333,9.51462452761002,0.0,0.0,0.0,1.0,0.0,0.0931986728012898,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:15:00+02:00,SL099,2.499741640215546,3.338803368330201,2.120879729261659,-0.9346626809996244,9.29680112626591,-1.6715760649580256,9.542128990485327,0.0,0.0,0.0,1.0,0.0,0.1045586281185175,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:16:00+02:00,SL099,2.3957792966634552,3.4226475165459096,2.318791649802475,-0.8645378316364342,9.025940709393549,-2.6278926397502587,9.459960429496476,0.0,0.0,0.0,1.0,0.0,0.0832256472639289,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:17:00+02:00,SL099,2.5044822949350065,3.361549569075569,2.309064164903063,-0.3965933125615536,9.661330963610494,0.0716967673166301,9.70969408474573,0.0,0.0,0.0,1.0,0.0,0.1655418083025708,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:18:00+02:00,SL099,2.42551651719832,3.4441466114201384,2.17646157339085,-0.2964047263016939,9.709611511375906,0.1696774808474467,9.721627087204023,0.0,0.0,0.0,1.0,0.0,0.1076153892005791,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:19:00+02:00,SL099,2.554107857893392,3.3808792207423397,2.452280407803936,-0.3885472428772064,8.373363103090684,-1.4953467946109549,9.616812292559189,0.0,0.0,0.0,1.0,4.0,0.7791346760203056,False,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:20:00+02:00,SL099,2.5826818780067167,3.3355765521466822,2.1435239289280204,-0.264922683278174,9.501237492332043,-0.2565600836572302,9.723460953551454,42.607077885495,1.0,1.0,0.0,52.0,0.86537402940793,False,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:21:00+02:00,SL099,1.9509373102826115,2.988916249170208,1.992787193118826,-0.3114516637533226,9.205856551642489,-2.301698111336208,9.510155271388712,0.0,0.0,0.0,1.0,0.0,0.0936880394279305,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:22:00+02:00,SL099,2.5287521653934624,3.331626103995683,2.11649816829012,-0.1044592485403398,9.20471422244685,-2.356597132237372,9.510362245064965,0.0,0.0,0.0,1.0,0.0,0.0783652291529243,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:23:00+02:00,SL099,2.3442667370308583,3.359475900264433,1.7920908379013312,-0.547862480026481,9.223337099578684,-2.0811359533341736,9.51797016342579,0.0,0.0,0.0,1.0,0.0,0.098979539804495,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:24:00+02:00,SL099,2.19439701143687,3.013496187709903,2.19052231778161,-0.1711103323425898,9.38056980868531,-1.6468624165895185,9.5675102374142,0.0,0.0,0.0,1.0,0.0,0.1168547761622947,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:25:00+02:00,SL099,2.3911197810185816,3.283452023988006,2.107586831584208,-0.1111247121121447,8.134095552191262,5.338654607737751,10.215172128680445,0.0,0.0,0.0,1.0,0.0,0.3093826908930536,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:26:00+02:00,SL099,2.519998695028057,3.354532507985861,2.0745862387871705,-0.4848251130643778,8.188105887500797,5.927254413222217,10.258913475754762,0.0,0.0,0.0,1.0,2.0,0.285945701846711,False,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:27:00+02:00,SL099,2.545982348885837,3.4352398397839474,2.2295698894099014,-0.6905988604703123,8.009195538592191,6.067766200749236,10.26616731611946,0.0,0.0,0.0,1.0,0.0,0.2158709596397812,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:28:00+02:00,SL099,2.448172879199282,3.37715431544745,2.4066472773542675,-0.4482305243367505,7.58866080670007,7.048821431146018,10.36799108466825,0.0,0.0,0.0,1.0,0.0,0.0734845066046549,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:29:00+02:00,SL099,2.4950759252323724,3.292131978255195,2.12806708431219,-0.6933804527961052,7.551355668683505,7.058811694137138,10.361563122915625,0.0,0.0,0.0,1.0,0.0,0.0595860919348554,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:30:00+02:00,SL099,2.4874583030770627,3.2943419828446947,2.206433806843968,-0.544323745734993,7.763044268617668,6.793439666470517,10.33584226178989,0.0,0.0,0.0,1.0,0.0,0.1056836157547015,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:31:00+02:00,SL099,2.3570544273317884,3.3652605515424105,2.279664145200127,-0.6573562342924072,7.792807978253406,6.7089295105453095,10.32631649303062,0.0,0.0,0.0,1.0,0.0,0.1211328145212841,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
